portfolio_key,horizon_years,expected_return_pct,lower_return_pct,upper_return_pct
RE17,20.0,0.011481709506729882,-0.012432766989653298,0.03208381961468739
RE17,21.0,0.011456404114978813,-0.012041407928624537,0.03138959138574836
RE17,22.0,0.011438480808164985,-0.011454631500277493,0.03092573683489872
RE17,23.0,0.011429700135416374,-0.01101965649930646,0.030529757261930003
RE17,24.0,0.011444863855984842,-0.010888085457068947,0.029971312340538944
RE17,25.0,0.011417578188866516,-0.010341107926430233,0.029634294246036922
RE17,26.0,0.011400330639490926,-0.009945134355040111,0.029192979694418288
RE17,27.0,0.011363969919579582,-0.009628331449657702,0.028816940333575042
RE17,28.0,0.01138839952610564,-0.009259181928742402,0.028544602962677235
RE17,29.0,0.011367476278839208,-0.008875502878863954,0.02815816073716524
RE17,30.0,0.011389725970998276,-0.008698379199248683,0.027944609535405947
RE17,31.0,0.011419123041101488,-0.008337982271849714,0.027810694929491866
RE17,32.0,0.011395930079878479,-0.00806622304819625,0.027333418573474794
RE17,33.0,0.011392814383840532,-0.007735053103082062,0.027280870314193927
RE17,34.0,0.011391834192401092,-0.007334622566633461,0.026794934767895913
RE17,35.0,0.011393848045124902,-0.007062869409306402,0.026773008271382372
RE17,36.0,0.011380443095646332,-0.006810587701008753,0.02628977259606565
RE17,37.0,0.011417531340896007,-0.0067711734710620185,0.026048576874561497
RE17,38.0,0.011420682854835952,-0.006571542875510411,0.02584897101716752
RE17,39.0,0.011426250448955086,-0.006353975379833531,0.02562016896115339
RE17,40.0,0.01142947888154127,-0.006275346827578645,0.025598351212138104
RE17,41.0,0.011444767880106404,-0.006038760202449696,0.025361073291271224
RE17,42.0,0.011437872925492587,-0.005964585228319964,0.02502135700792886
RE17,43.0,0.0114476534208821,-0.005706369007412156,0.02471187349777652
RE17,44.0,0.011445119112906084,-0.005555649704798333,0.024489108517113146
RE17,45.0,0.011430480673769106,-0.005348670979019562,0.0243685506691751
RE17,46.0,0.011429699695399975,-0.00541599756237711,0.02426136441447017
RE17,47.0,0.011420461150664833,-0.00527232646229072,0.02413583234356338
RE17,48.0,0.011427358639431996,-0.005028314190282298,0.023959928951980423
RE17,49.0,0.011399841969009407,-0.004850173429301447,0.023719415880210065
RE17,50.0,0.011417008474264918,-0.004687725957291427,0.02362505819194955
RE17,51.0,0.011393106829646301,-0.00440101175376805,0.02346381442387961
RE17,52.0,0.011394069253411,-0.004355215224900988,0.023367700642302234
RE17,53.0,0.011402774112300422,-0.004224357640929774,0.02337163015389877
RE17,54.0,0.011428269193756726,-0.003992046283831748,0.023176529593822173
RE17,55.0,0.011420747779346862,-0.003977735629153842,0.02304800930775592
RE17,56.0,0.011414567321651345,-0.0038709907510736806,0.022941717612145578
RE17,57.0,0.01141948161710399,-0.003810923080358474,0.02287873938663478
RE17,58.0,0.011406872763299738,-0.0036376852745893897,0.022749713786931133
RE17,59.0,0.011394033445495404,-0.0035144306377141304,0.02261855891654052
RE17,60.0,0.01139118746817327,-0.003430580174751042,0.022450908521758843
RE17,61.0,0.011417321849938164,-0.003311713067693465,0.022343948641739726
RE17,62.0,0.011418960880893789,-0.0032340778193049253,0.022264333404077342
RE17,63.0,0.011419200816937241,-0.003106281575959128,0.0221654988320061
RE17,64.0,0.011420349038972006,-0.0030358975038250985,0.022002783957575288
RE17,65.0,0.011424577109087411,-0.0028342345182888326,0.021913175751069006
RE17,66.0,0.011420416533326426,-0.0027035680405833574,0.02174219918601851
RE17,67.0,0.011407994389678763,-0.0027095995775587955,0.021668252849250138
RE17,68.0,0.011413093939835429,-0.0026809746284660505,0.02154268532514225
RE17,69.0,0.01141336292883043,-0.00246948274611547,0.021443150046954604
RE17,70.0,0.011433803051761868,-0.0023436293507073085,0.021396764256237287
RE17,71.0,0.011432203252928074,-0.0022025484530579058,0.02135844976173113
RE17,72.0,0.011430383382724391,-0.0021566559195412525,0.021295419434421415
RE17,73.0,0.011440396378588383,-0.0020972959631212224,0.021201465738175638
RE17,74.0,0.011442388695338257,-0.0019349321489620108,0.02128002267708944
RE17,75.0,0.011455176645974053,-0.0018239142147476383,0.021139162441616097
RE17,76.0,0.011457196274423386,-0.0018343523208977002,0.02109445511188611
RE17,77.0,0.01145697368882218,-0.0016608127646573526,0.02095346686719292
RE17,78.0,0.011460140519479257,-0.0017395214703252943,0.020916562372960513
RE17,79.0,0.011446720119801284,-0.0017119262820637592,0.020901701809903996
RE17,80.0,0.011452221921743937,-0.001515134250084197,0.020750577260558085
RE17,81.0,0.011447665738801996,-0.0014454155020852905,0.020746759603369455
RE17,82.0,0.011444146587142962,-0.0013275218592186976,0.020641557884612027
RE17,83.0,0.011444058294607177,-0.00124271484335181,0.020561146758381096
RE17,84.0,0.011452911454154719,-0.001233251772223803,0.020602610324147435
RE17,85.0,0.011456022641482821,-0.001202278565191213,0.020547348609791082
RE17,86.0,0.011464132366436935,-0.000996334485885052,0.02052324480379635
RE17,87.0,0.011460230522944688,-0.0010049745834139264,0.020485096880880183
RE17,88.0,0.011460845799675014,-0.0009162726944599991,0.020413245647882307
RE17,89.0,0.011466465033009101,-0.0008266554028326958,0.02043145625101733
RE17,90.0,0.011456863981611384,-0.0008794866137032541,0.020291519260083834
RE17,91.0,0.011451515600380187,-0.0007917650223232663,0.02024989142698018
RE17,92.0,0.011444313753401394,-0.0007103925493838134,0.020248493203464106
RE17,93.0,0.011448851977915883,-0.0006425515058208863,0.02009560761977702
RE17,94.0,0.01144497126092285,-0.0006468836128553933,0.020008821578610177
RE17,95.0,0.011449602176877403,-0.0005940975319352892,0.019979383655592223
RE17,96.0,0.01145284902461362,-0.0006439243193754397,0.01990757839218571
RE17,97.0,0.01145004602719081,-0.0006132890908676763,0.019855026430050358
RE17,98.0,0.011455564651823406,-0.0005840051479679318,0.01969212920623993
RE17,99.0,0.011461505657851357,-0.0003912289981317119,0.01963697467915841
RE17,100.0,0.011462172254222398,-0.00040422166297798427,0.01958332877881411
RE20,1.0,0.05014874771328915,0.04089245853070402,0.059383131799492804
RE20,2.0,0.05007588252487343,0.043470370271589405,0.056688301503076695
RE20,3.0,0.05005474943865106,0.04477180322549016,0.0553776564537456
RE20,4.0,0.050048560593350354,0.045411218780326425,0.054667700673499256
RE20,5.0,0.05005032471618091,0.04588774469002307,0.05422990623389099
RE20,6.0,0.0500629791340041,0.04622129991259305,0.053889779155427364
RE20,7.0,0.050062877435413995,0.04649439794773047,0.05357730148687355
RE20,8.0,0.050068428266299654,0.046707597680522676,0.05337736046478144
RE20,9.0,0.05007045810850883,0.04688562757955746,0.05317501561698132
RE20,10.0,0.05007073737264276,0.047093062558151634,0.05298337946668801
RE20,11.0,0.050067962718678735,0.04721670215898462,0.052853670155892644
RE20,12.0,0.05006588745343994,0.047315138817859044,0.05271298061495431
RE20,13.0,0.05007173202898037,0.047484052846035435,0.0526100487492947
RE20,14.0,0.050074153908144195,0.04755069418329608,0.05249793807196715
RE20,15.0,0.050076755532021885,0.04764331050953468,0.05243710712495759
RE20,16.0,0.050076653922210695,0.04772334477062012,0.05233534448332059
RE20,17.0,0.05007633288381295,0.04778077355914801,0.05226792128646852
RE20,18.0,0.05007757132726347,0.047846510929598955,0.052192421791383836
RE20,19.0,0.05008042554638399,0.047892608271398567,0.05214652452635996
RE20,20.0,0.050077263676257554,0.04794574188194996,0.052104147289164675
RE20,21.0,0.05007415017545167,0.047991662708766314,0.05204730683334256
RE20,22.0,0.05006666793981749,0.048051481996910075,0.05199905080661493
RE20,23.0,0.050064586123011234,0.048086699799335046,0.051932683594911044
RE20,24.0,0.05006417221795963,0.04813909840172385,0.05192079669561899
RE20,25.0,0.05006592126177978,0.048180965453279885,0.05189266482032084
RE20,26.0,0.050065059019209365,0.04819313374557434,0.05184441471019748
RE20,27.0,0.05006690998534935,0.04824456235250894,0.05181401689448971
RE20,28.0,0.05006622351407607,0.048269556185523525,0.05177869626145358
RE20,29.0,0.05006851721118888,0.04828562680313946,0.05176272406955142
RE20,30.0,0.050070271746466416,0.04833007850340836,0.05172724018664557
RE20,31.0,0.05006718739403225,0.04835295688603977,0.05169105676783742
RE20,32.0,0.05006465053337423,0.04838069252521445,0.051660778744281474
RE20,33.0,0.05006418446432597,0.04840733664798288,0.0516346653024476
RE20,34.0,0.05006526859180761,0.04842670107919846,0.05162978806544858
RE20,35.0,0.05006557615322009,0.048453049980042406,0.05160439377694325
RE20,36.0,0.05006362432886063,0.04846736724948366,0.05158048899901652
RE20,37.0,0.050064378161373733,0.04848841673255895,0.051551464101797145
RE20,38.0,0.05006571785660621,0.048490525688266964,0.05152502400089116
RE20,39.0,0.050064309327775426,0.048526798874562786,0.05150147860591098
RE20,40.0,0.05006526945930648,0.04852481378219771,0.05148069837346568
RE20,41.0,0.050066151298978144,0.0485537071686057,0.05147460898346979
RE20,42.0,0.05006706294074884,0.04855631905435226,0.051460838775749314
RE20,43.0,0.050066971152060734,0.048585186111321066,0.05143999611610027
RE20,44.0,0.05006668026315618,0.04860809906136732,0.051433853930015795
RE20,45.0,0.05006649186191523,0.04861645004362326,0.05141883028715446
RE20,46.0,0.05006655360290624,0.048628980991502924,0.051399180939783
RE20,47.0,0.050066594524465484,0.04864264328107949,0.05138460125301712
RE20,48.0,0.050068839684294014,0.04866902696538552,0.05137419054794269
RE20,49.0,0.05006906574257324,0.048683086046792924,0.05136937499250126
RE20,50.0,0.05007060891204777,0.04869529653312135,0.05136172725386075
RE20,51.0,0.05007132069931073,0.048703780599325903,0.05134917780488713
RE20,52.0,0.05007183246906073,0.0487197692501071,0.0513356215340004
RE20,53.0,0.05007269468763472,0.04871685126961568,0.051322215464973606
RE20,54.0,0.05007188707751201,0.048740481621287884,0.05130714582565979
RE20,55.0,0.05007179972872225,0.04876087678361088,0.05129734902386455
RE20,56.0,0.05006956731894619,0.04877144477757078,0.051278908873536186
RE20,57.0,0.05006974166970247,0.048780842027634636,0.05126670103756681
RE20,58.0,0.05007022891660636,0.04877511744014604,0.05125324407100287
RE20,59.0,0.05007088411479632,0.04880064125252748,0.05123234310344071
RE20,60.0,0.05007091978792182,0.04880562390598512,0.05122377821239202
RE20,61.0,0.05007089117109399,0.048813098418147634,0.051218549978733534
RE20,62.0,0.05007110318852478,0.04882343400204232,0.05121039000557887
RE20,63.0,0.05007080562262679,0.048825398112016416,0.05120053011856182
RE20,64.0,0.050070194629278614,0.048839198383600194,0.051190253461667876
RE20,65.0,0.05006932202881153,0.048842089503798654,0.05117950291997816
RE20,66.0,0.0500701378465786,0.04885890379457114,0.051177544513091304
RE20,67.0,0.0500698305459842,0.04887300033176762,0.05115760398290804
RE20,68.0,0.05007009173974037,0.048879976721067336,0.051149894673478066
RE20,69.0,0.05006993203556244,0.04889888548416011,0.051150646189597575
RE20,70.0,0.050069983390499354,0.0489011741892487,0.05114066056971196
RE20,71.0,0.05007106895781346,0.0489193999217937,0.051137012715671656
RE20,72.0,0.05007086673623102,0.04892493245591444,0.05113044794082134
RE20,73.0,0.05007215509523743,0.04892739327659811,0.05112410125379104
RE20,74.0,0.05007203639236778,0.04893477939018217,0.051107884866492634
RE20,75.0,0.050071170155803514,0.048940052664853316,0.05109978007071022
RE20,76.0,0.05007157030157811,0.04895044843963858,0.05109186014797624
RE20,77.0,0.050071366351502215,0.04895188333285177,0.05108987820971337
RE20,78.0,0.050070843171035384,0.04896314886630632,0.05107897314535964
RE20,79.0,0.050069887665063394,0.0489733745633567,0.05106579685568574
RE20,80.0,0.05006943813946213,0.048978363748181784,0.05105953510094827
RE20,81.0,0.050069183417463185,0.04898137854127552,0.05105469894943723
RE20,82.0,0.050069379568912935,0.048980843361242345,0.05104032620698261
RE20,83.0,0.05006887262124309,0.048995389244269105,0.05103810367556134
RE20,84.0,0.05006908205844036,0.04900273054653858,0.051029609821631745
RE20,85.0,0.05007002667892977,0.049023325919405246,0.05101891960854594
RE20,86.0,0.05006985293299522,0.049024010969122234,0.051007287207067785
RE20,87.0,0.05007044126713134,0.04903083417256977,0.05101959317085055
RE20,88.0,0.05007138001964225,0.04902944889340646,0.051010260606916005
RE20,89.0,0.050071631098990974,0.04903850895823767,0.05100964082569143
RE20,90.0,0.050072448948379505,0.0490426231197576,0.051005280453809185
RE20,91.0,0.05007167723137866,0.049048276782167784,0.05099094499729704
RE20,92.0,0.05007111009184415,0.04904942362939295,0.05098966870182819
RE20,93.0,0.050071232316822395,0.049057567794267475,0.05098948715860267
RE20,94.0,0.050070557417592636,0.049064657972963756,0.050980543809568665
RE20,95.0,0.05007109371986954,0.04907202851748258,0.05097719271350419
RE20,96.0,0.050071088549743646,0.04906943906405721,0.050974267950037316
RE20,97.0,0.05007111209448278,0.0490749715170075,0.050980522331285034
RE20,98.0,0.05007108200397896,0.04908419963023415,0.05096992981806205
RE20,99.0,0.05006970048892832,0.04908935405669131,0.05096748922416415
RE20,100.0,0.0500696480850972,0.04909018814542846,0.050954449339902994
RE22,1.0,0.028246850786169127,-0.08384377703442725,0.14059131390023463
RE22,2.0,0.02919433741957992,-0.05183466434948583,0.1073905216569306
RE22,3.0,0.029229447036306717,-0.03741361579191271,0.09218424265650407
RE22,4.0,0.029308017027838223,-0.028660265514179283,0.08352033899224962
RE22,5.0,0.02925768089605161,-0.023358225068723218,0.07737036130227286
RE22,6.0,0.02926061973129416,-0.01900214833896835,0.07269066834476437
RE22,7.0,0.029262743548790836,-0.015784413146470114,0.06914385679253468
RE22,8.0,0.029236016679238034,-0.013236168909230996,0.06616096850003665
RE22,9.0,0.029306560233705,-0.010711215688933297,0.06388366430089944
RE22,10.0,0.029337933836632583,-0.008628282654844027,0.06212901259473605
RE22,11.0,0.029406071895836036,-0.006940188829516044,0.06052312924182199
RE22,12.0,0.02943495247887904,-0.005391170913260011,0.05915199255880927
RE22,13.0,0.02940291425687298,-0.00421786357433858,0.05760633142701991
RE22,14.0,0.029431384384210925,-0.0032135692162869847,0.05673233790440342
RE22,15.0,0.029439411520389255,-0.0023062183963385424,0.0556525196571331
RE22,16.0,0.02942732493207315,-0.0013001198031750796,0.05488473570528774
RE22,17.0,0.029436866007611338,-0.0007284080423890167,0.053994783093500455
RE22,18.0,0.029429924844444854,6.453849964922264e-05,0.05321374990216058
RE22,19.0,0.0294684318763359,0.0009997320609772544,0.052329835589836726
RE22,20.0,0.029482541595058764,0.00164529573491952,0.051810476403962115
RE22,21.0,0.02947356456382498,0.002178076293132638,0.05120426220241415
RE22,22.0,0.02948727325311139,0.002825237119157766,0.05062730147176854
RE22,23.0,0.029480762865097623,0.0032613050778335225,0.05003743643474879
RE22,24.0,0.02949647900237886,0.003516080516840969,0.04957471578159432
RE22,25.0,0.02948595335794555,0.004193906850397083,0.04916820300644572
RE22,26.0,0.02946722460464703,0.004523387622723801,0.04874759885058941
RE22,27.0,0.029455836331012477,0.004952975813055517,0.04833930925927794
RE22,28.0,0.0294628334957591,0.005312539350376008,0.04782560598437699
RE22,29.0,0.029458028176668705,0.00568884640759729,0.0474197154031874
RE22,30.0,0.02948694935889156,0.006012678931238221,0.047209414928032406
RE22,31.0,0.029497065127253284,0.006406595753540661,0.04688268662288713
RE22,32.0,0.029476730032471185,0.00671227226933344,0.046414947828028165
RE22,33.0,0.02947652775125728,0.0070519278542979695,0.04622184471369631
RE22,34.0,0.029476717691923334,0.007388298768370373,0.04593375289894714
RE22,35.0,0.029481104871475605,0.007725203543933922,0.045701920196956854
RE22,36.0,0.029486928873273012,0.007995116708492494,0.04534939823876704
RE22,37.0,0.029512464528986645,0.00812582723116654,0.04506052705646124
RE22,38.0,0.02950378971582662,0.008399093300988552,0.04482322539009116
RE22,39.0,0.029495291993236146,0.008612485249038588,0.044540283064635554
RE22,40.0,0.029495318023382462,0.0086902591849332,0.044429571664050906
RE22,41.0,0.029507008789206954,0.009019423934536544,0.044212699094380054
RE22,42.0,0.02949234825600972,0.009126680780325132,0.04392579482464291
RE22,43.0,0.029508543734488808,0.009338133160809243,0.04363811383141739
RE22,44.0,0.029502891972559647,0.009558434984417316,0.04348576645681358
RE22,45.0,0.02948802058152047,0.009726248543767925,0.04336321996361346
RE22,46.0,0.029485781212052635,0.00980827658508784,0.043241190926365296
RE22,47.0,0.029480166556969944,0.009955757200502692,0.04308121558463967
RE22,48.0,0.029477039070436358,0.010196076840271823,0.042833099340085216
RE22,49.0,0.029465119163575148,0.0103372804859687,0.04267291071279591
RE22,50.0,0.029481980600377176,0.01053965565489411,0.04253806662076256
RE22,51.0,0.029466255399030482,0.01075454445566842,0.04236491325634263
RE22,52.0,0.029471191143775288,0.0108969476389023,0.042237057464861394
RE22,53.0,0.029488586926493747,0.01100859406887286,0.04214816923636939
RE22,54.0,0.029490875430965176,0.011224767044423295,0.041914562116168175
RE22,55.0,0.029489155573497416,0.011332414125224411,0.04180023279470989
RE22,56.0,0.029489895354420443,0.011434030373376324,0.041612928285093435
RE22,57.0,0.029498693735405826,0.01150635317880004,0.041546860156578186
RE22,58.0,0.02949324084716761,0.011654350932669536,0.041393152327408096
RE22,59.0,0.029483458235131377,0.011842372313289613,0.04118070762969212
RE22,60.0,0.029493887756225922,0.011922673028487452,0.04106759402828815
RE22,61.0,0.029509173958549892,0.012014911170943844,0.041002187593754715
RE22,62.0,0.029514343007737663,0.01215135626099434,0.04085893539121227
RE22,63.0,0.029510106907249208,0.012262027759984742,0.04069093786371323
RE22,64.0,0.029506455613906787,0.01236536239964408,0.04051170418291893
RE22,65.0,0.029507858498439763,0.012474865206713334,0.040441409451393545
RE22,66.0,0.02950634475226309,0.012557955547850812,0.04026355082276776
RE22,67.0,0.02950643197471501,0.012649323123316467,0.040144609649614346
RE22,68.0,0.0295066696991892,0.012698142402551951,0.04006845189903364
RE22,69.0,0.02950543888615214,0.012859404454486812,0.03997928915308476
RE22,70.0,0.029516194107124014,0.013005247101891304,0.03995866501771724
RE22,71.0,0.029518171350591003,0.013145375577842672,0.039829126702648654
RE22,72.0,0.029527275802665204,0.013246708288358207,0.03977952999239639
RE22,73.0,0.02952107981552147,0.01334613656113317,0.039697629968691056
RE22,74.0,0.02951810794836234,0.01348112819396141,0.03966857625131301
RE22,75.0,0.029514829655180885,0.013559899262618549,0.039536445607545545
RE22,76.0,0.029514396177013368,0.013644645423343284,0.039447514040824
RE22,77.0,0.029509762174350123,0.013742507799101156,0.03932461423222699
RE22,78.0,0.02949285322081131,0.013762256400678852,0.039228762707865746
RE22,79.0,0.02947553168144317,0.01375643762211276,0.03919184124013646
RE22,80.0,0.029477217505401776,0.013861151655684047,0.0391199220404571
RE22,81.0,0.02947575002602349,0.013944439769716101,0.03904895018166755
RE22,82.0,0.029486507235131094,0.014097428073416622,0.03901565942933601
RE22,83.0,0.029480710613701354,0.014145722808907295,0.03889924343418542
RE22,84.0,0.029492464577794645,0.014179441709727368,0.0388928485864638
RE22,85.0,0.029491788967348682,0.014242919563412929,0.03881800839228149
RE22,86.0,0.0294982712524666,0.014388600139993922,0.03875856673302492
RE22,87.0,0.029499637675342662,0.014494819376007885,0.03874290911231745
RE22,88.0,0.029520876181749124,0.014541114308820295,0.03869029600823132
RE22,89.0,0.029523096091073547,0.014640792807778564,0.03860513805349094
RE22,90.0,0.029528740205480443,0.014646677900079591,0.0384981027010266
RE22,91.0,0.02953638388226543,0.014729620108181055,0.03846842341315757
RE22,92.0,0.029531590837304254,0.014771265825498852,0.03841703106415425
